User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
6963,male,54,186.0,67.8,7,177,40.9
6964,male,41,168.8,86.1,115,90,37.4
6965,female,61,155.5,81.3,54,150,41.2
6966,female,50,157.2,61.0,89,125,40.9
6967,female,37,166.7,52.0,5,142,38.3
6968,female,65,158.8,69.3,103,100,38.5
6969,female,47,167.9,56.8,56,126,37.2
6970,male,61,174.2,77.4,42,172,40.3
6971,female,26,157.5,66.7,14,178,37.8
6972,female,62,162.8,83.6,92,87,38.3
6973,female,66,154.5,68.2,67,144,38.8
6974,male,34,177.1,78.1,115,153,38.8
6975,female,53,169.1,71.3,56,171,40.6
6976,female,31,166.9,73.2,12,147,39.2
6977,female,36,167.5,77.0,62,106,37.3
6978,male,24,168.5,87.5,53,139,39.7
6979,female,20,159.8,77.9,8,94,38.4
6980,female,50,161.4,87.9,38,128,38.5
6981,female,61,173.2,77.7,36,89,37.9
6982,male,49,189.1,80.0,112,159,37.5
6983,female,64,146.9,60.7,29,81,38.2
6984,female,28,156.0,81.9,35,154,40.9
6985,female,59,158.4,60.2,106,70,40.9
6986,male,19,173.1,72.1,14,75,41.3
6987,female,43,169.8,60.4,39,65,37.2
6988,female,21,152.0,59.2,44,141,41.1
6989,female,34,166.1,64.9,81,80,38.6
6990,male,34,167.3,70.2,64,139,39.9
6991,male,45,163.3,76.0,82,150,39.8
6992,female,47,161.1,55.3,72,164,37.8
6993,male,57,182.2,72.4,104,160,37.8
6994,male,40,181.0,95.0,7,131,38.0
6995,male,63,176.2,70.8,119,91,38.2
6996,female,41,167.0,64.3,71,144,38.7
6997,female,46,159.6,65.3,7,165,39.0
6998,male,21,181.3,94.0,68,91,38.6
6999,male,55,168.1,99.1,52,182,39.7
7000,male,46,166.2,57.1,57,163,37.7
7001,female,36,161.7,49.0,12,66,41.2
7002,female,44,165.4,73.4,51,146,40.8
7003,male,46,173.1,73.3,65,112,37.2
7004,male,53,160.0,83.9,31,89,39.1
7005,male,52,188.8,76.1,77,100,40.7
7006,male,69,172.8,81.9,74,147,38.6
7007,female,23,148.9,63.3,24,170,38.9
7008,male,40,185.0,83.8,104,153,41.5
7009,female,56,168.4,60.1,14,167,40.4
7010,male,63,170.9,89.9,32,149,38.2
7011,male,61,171.9,82.2,72,102,39.5
7012,male,65,172.3,66.8,56,104,40.6
7013,male,69,173.6,60.2,6,76,38.3
7014,male,25,186.6,79.6,42,93,37.3
7015,female,19,164.8,78.5,5,135,38.5
7016,male,30,182.7,56.4,47,93,41.0
7017,male,57,175.4,99.6,62,160,39.1
7018,male,38,163.8,81.3,68,139,39.7
7019,female,48,162.5,50.0,7,101,37.2
7020,female,69,154.6,63.2,73,175,38.1
7021,female,65,146.8,70.8,12,143,40.5
7022,female,53,163.2,62.1,20,154,40.2
7023,male,65,173.3,95.1,80,130,37.5
7024,male,69,172.1,82.6,88,126,40.7
7025,male,55,191.1,85.4,18,93,39.4
7026,female,44,163.9,68.6,96,132,38.1
7027,male,53,182.4,74.9,37,162,37.7
7028,male,65,175.0,72.2,47,181,37.8
7029,female,40,166.3,55.3,46,163,38.9
7030,female,38,154.7,69.1,50,138,40.9
7031,female,30,177.5,40.9,51,162,38.7
7032,male,54,173.1,71.6,115,176,39.9
7033,male,64,181.4,62.0,92,152,37.6
7034,female,43,157.7,56.9,6,168,37.3
7035,male,57,175.1,80.1,106,158,38.9
7036,female,24,172.5,69.2,109,133,37.7
7037,female,63,170.6,62.5,74,69,37.9
7038,male,56,172.6,77.1,37,181,38.2
7039,female,39,166.9,46.6,73,116,37.3
7040,female,56,171.7,69.8,63,74,40.6
7041,female,40,161.3,74.4,48,99,39.4
7042,male,47,164.6,78.7,92,176,38.8
7043,female,35,157.3,56.0,32,127,38.5
7044,female,59,161.9,69.3,52,139,37.0
7045,female,35,166.2,62.2,68,119,40.9
7046,female,63,141.4,73.6,101,81,40.4
7047,female,27,158.7,65.2,117,109,40.3
7048,female,56,164.2,43.6,62,129,37.8
7049,female,47,162.5,41.5,22,120,37.2
7050,male,43,179.2,104.2,93,164,37.3
7051,male,24,161.9,63.1,41,134,39.4
7052,female,24,158.0,60.1,33,116,39.9
7053,male,22,171.1,99.9,56,125,41.5
7054,male,18,168.7,82.5,65,181,39.4
7055,female,63,170.3,85.6,81,158,38.5
7056,male,35,160.5,113.3,57,125,40.1
7057,female,30,162.5,67.7,117,99,39.9
7058,female,42,168.9,55.4,84,77,37.1
7059,female,57,163.3,60.8,81,115,37.6
7060,female,25,166.7,69.9,24,65,40.1
7061,female,27,166.3,64.5,71,87,37.4
7062,male,49,184.3,63.4,106,141,40.6
7063,female,34,166.6,70.0,47,98,41.1
7064,male,55,179.3,97.5,62,171,37.9
7065,female,32,165.8,72.3,107,144,39.3
7066,female,32,162.5,76.0,18,181,38.4
7067,female,65,160.5,66.8,16,128,39.3
7068,male,57,190.1,69.2,37,75,39.8
7069,female,68,163.9,67.3,85,155,37.1
7070,female,37,163.3,42.0,86,157,41.0
7071,female,32,157.1,67.2,111,129,38.7
7072,female,52,151.8,76.2,16,86,37.9
7073,male,23,181.4,91.7,49,105,37.1
7074,female,47,161.2,62.3,30,89,41.5
7075,male,25,166.6,69.7,32,71,40.4
7076,female,48,175.9,59.4,81,149,39.1
7077,male,65,160.7,77.7,105,90,40.9
7078,male,64,167.8,85.5,16,146,39.1
7079,female,49,161.6,52.2,61,161,40.1
7080,female,62,171.8,64.9,8,115,41.3
7081,male,69,172.7,85.8,88,88,40.2
7082,female,32,170.8,62.3,61,74,38.1
7083,female,35,164.2,67.4,14,77,41.2
7084,female,30,167.5,75.6,53,159,37.1
7085,male,41,171.9,80.8,49,82,41.1
7086,female,57,150.1,59.3,51,75,41.3
7087,female,31,169.3,77.0,119,122,37.4
7088,female,45,162.3,71.2,78,96,37.3
7089,male,28,166.3,71.6,107,85,40.8
7090,female,23,162.3,73.4,32,105,37.1
7091,male,42,168.9,83.3,16,124,40.6
7092,female,18,172.3,64.7,26,179,38.6
7093,male,42,177.1,70.0,68,154,37.1
7094,female,19,157.6,63.0,89,110,39.9
7095,female,49,169.6,73.9,49,120,38.3
7096,male,30,174.4,74.7,19,72,37.7
7097,male,50,179.9,78.5,84,81,39.5
7098,male,49,159.5,82.3,68,100,37.1
7099,female,41,157.8,71.9,107,180,38.8
7100,female,44,153.5,69.6,70,150,39.8
7101,female,21,151.4,73.9,54,137,40.3
7102,female,41,154.2,54.6,83,173,39.3
7103,male,40,183.3,78.5,83,69,37.3
7104,female,46,157.7,52.4,91,120,40.4
7105,female,51,157.1,81.9,86,179,38.7
7106,female,38,170.1,48.2,97,123,37.8
7107,female,47,156.6,78.2,47,78,38.2
7108,female,43,173.0,69.7,37,109,40.0
7109,female,37,159.6,56.2,97,139,37.9
7110,female,33,166.1,52.3,41,115,37.4
7111,male,20,177.7,70.7,21,122,39.8
7112,female,66,156.7,62.8,30,159,39.9
7113,female,54,160.7,69.0,47,135,39.0
7114,female,57,159.5,43.0,62,103,39.3
7115,female,61,165.6,63.1,13,171,40.7
7116,male,42,184.7,72.1,25,149,38.5
7117,male,40,168.5,78.2,108,121,40.9
7118,male,61,158.7,89.4,69,172,40.9
7119,male,18,171.0,71.7,67,93,39.3
7120,male,50,183.1,103.1,77,139,37.1
7121,male,32,162.3,80.1,114,181,41.2
7122,female,34,163.1,64.0,31,166,37.6
7123,male,51,176.2,80.2,82,77,39.4
7124,male,34,174.1,92.2,40,108,40.0
7125,female,69,150.9,65.1,63,104,37.4
7126,male,58,165.2,98.9,99,107,40.4
7127,female,61,170.5,61.0,50,153,39.8
7128,female,21,171.6,55.2,103,177,40.0
7129,male,30,165.5,71.1,34,114,37.7
7130,female,21,167.7,61.9,86,120,38.2
7131,male,24,166.5,68.4,21,126,38.4
7132,male,63,181.8,94.1,109,164,37.7
7133,female,26,165.8,85.8,85,119,39.5
7134,female,40,150.9,62.0,56,165,37.3
7135,male,50,171.0,75.3,118,94,38.2
7136,female,50,175.2,57.2,51,92,40.4
7137,female,37,162.6,60.2,96,132,38.1
7138,male,21,183.9,85.4,92,105,37.9
7139,male,18,186.5,69.2,41,148,37.6
7140,female,59,155.1,74.2,103,76,39.8
7141,male,51,164.9,84.5,96,174,39.0
7142,male,44,164.6,91.0,18,141,38.0
7143,male,38,167.8,87.9,40,154,37.9
7144,male,41,183.8,79.4,39,102,41.4
7145,male,32,179.5,82.6,62,117,37.3
7146,male,52,170.6,81.4,54,164,40.3
7147,male,42,174.9,67.6,10,87,41.1
7148,female,26,159.6,51.6,66,106,39.0
7149,male,34,190.3,67.5,66,176,39.2
7150,female,38,157.7,55.1,42,148,40.8
7151,female,30,149.0,84.6,119,171,37.1
7152,female,20,161.4,75.5,89,182,37.9
7153,male,21,182.5,91.7,96,131,40.2
7154,male,21,176.8,73.7,13,75,39.3
7155,female,60,159.1,69.7,17,158,41.4
7156,male,45,177.9,91.5,84,74,38.0
7157,female,24,160.4,77.4,115,141,41.0
7158,male,43,167.9,87.2,115,138,41.5
7159,male,28,172.4,72.2,110,95,37.0
7160,female,41,153.5,70.4,117,108,38.3
7161,female,60,151.6,53.8,27,101,41.4
7162,female,27,163.8,71.6,100,89,41.0
7163,male,54,177.4,77.9,114,157,37.4
7164,female,30,165.5,58.5,37,85,38.2
7165,male,61,174.7,102.4,58,79,39.8
7166,male,59,161.0,53.6,49,170,38.1
7167,male,56,180.2,91.1,52,183,38.8
7168,female,36,155.8,70.4,89,75,38.1
7169,female,68,163.5,51.7,72,162,38.3
7170,female,36,154.3,69.9,65,177,38.5
7171,male,29,166.3,84.8,103,139,39.4
7172,male,69,167.4,70.0,110,109,40.5
7173,female,39,155.3,71.9,56,72,39.5
7174,male,64,172.4,74.8,50,162,38.1
7175,male,54,169.7,71.2,48,169,40.0
7176,female,47,159.8,57.1,79,90,40.7
7177,female,63,170.1,69.1,53,85,39.9
7178,female,29,159.2,43.7,41,116,40.6
7179,male,46,166.9,83.9,45,114,39.0
7180,male,38,184.4,102.3,26,88,41.2
7181,male,28,176.0,68.6,46,176,39.8
7182,male,54,184.7,81.5,62,160,40.2
7183,male,65,187.7,89.3,56,146,37.5
7184,female,35,156.0,56.0,57,172,39.8
7185,male,61,172.5,52.9,53,90,37.1
7186,male,44,175.5,57.1,17,105,37.7
7187,male,54,174.2,53.4,66,115,40.1
7188,female,65,148.1,55.7,40,80,40.0
7189,female,29,155.2,58.9,56,105,39.2
7190,female,40,155.2,85.4,45,116,40.0
7191,male,51,165.7,91.8,41,121,40.7
7192,female,55,159.7,51.5,23,165,40.8
7193,female,40,159.9,59.8,108,148,41.0
7194,female,42,159.0,75.2,110,115,41.0
7195,male,21,170.0,79.1,62,123,39.5
7196,female,47,163.3,79.9,28,143,38.6
7197,male,47,178.9,88.0,67,132,37.0
7198,male,30,170.9,96.0,104,182,41.2
7199,female,59,162.8,58.4,59,104,37.9
7200,male,66,175.8,75.8,8,80,40.7
7201,female,31,165.4,66.9,29,140,38.1
7202,male,64,162.4,69.1,65,99,38.4
7203,female,25,168.2,78.4,35,90,37.9
7204,female,41,157.9,68.6,25,137,40.5
7205,female,35,169.6,61.5,98,144,39.0
7206,male,52,184.6,56.2,9,123,41.3
7207,female,42,163.0,73.2,72,182,40.6
7208,male,34,180.3,80.7,100,143,39.5
7209,female,49,168.3,64.2,9,148,40.5
7210,male,41,180.8,104.5,117,67,40.8
7211,male,24,170.7,72.5,20,69,41.1
7212,female,30,166.5,54.9,95,104,37.4
7213,female,44,167.2,66.8,16,119,40.6
7214,female,65,164.2,58.2,69,167,37.8
7215,female,22,164.2,65.6,70,141,41.1
7216,female,53,163.0,52.0,76,112,37.8
7217,male,43,173.3,82.8,47,171,37.8
7218,female,59,154.4,86.0,102,157,39.2
7219,female,62,161.3,60.7,113,174,40.9
7220,male,48,176.7,84.3,29,135,37.4
7221,female,27,159.5,63.7,102,117,37.3
7222,female,63,158.9,53.0,50,136,40.4
7223,male,43,165.9,74.0,116,184,40.8
7224,female,39,155.6,57.1,5,91,39.1
7225,female,29,164.9,86.5,82,137,39.9
7226,female,49,160.8,62.7,36,160,37.6
7227,male,44,179.2,87.2,65,173,39.7
7228,female,50,153.1,71.8,33,100,37.0
7229,male,69,163.1,73.4,52,100,38.4
7230,female,37,171.0,73.6,87,166,37.1
7231,male,56,166.8,64.3,98,172,38.2
7232,female,58,165.6,53.2,27,103,37.1
7233,male,57,178.8,85.5,73,139,41.2
7234,male,30,165.6,102.1,91,121,41.0
7235,male,31,182.7,70.0,103,100,37.9
7236,male,61,193.7,95.0,57,178,41.1
7237,male,57,181.7,74.3,75,71,41.0
7238,male,39,173.7,79.7,99,167,38.0
7239,female,35,168.5,55.2,82,85,40.0
7240,female,65,162.8,51.2,95,79,37.8
7241,male,46,168.9,69.6,118,110,40.1
7242,male,60,177.0,79.5,108,152,37.3
7243,male,33,165.9,73.0,91,111,40.9
7244,male,63,159.9,81.5,112,123,40.7
7245,female,52,154.2,65.4,30,125,37.8
7246,male,51,175.2,88.5,75,105,39.0
7247,female,20,162.6,67.9,25,118,38.1
7248,female,21,162.7,53.0,92,87,37.6
7249,male,22,177.3,79.4,85,137,37.1
7250,male,27,167.1,78.8,64,76,38.4
7251,female,69,163.5,54.8,59,72,41.2
7252,female,46,163.6,83.1,111,86,41.0
7253,male,49,180.2,75.1,77,114,39.0
7254,male,48,164.0,71.6,83,175,38.3
7255,male,19,164.8,82.5,115,98,38.4
7256,female,29,147.2,58.4,72,148,40.2
7257,female,44,156.4,83.4,92,171,38.2
7258,male,22,159.0,79.4,99,160,40.7
7259,female,54,154.8,69.7,16,77,38.6
7260,female,44,162.6,77.8,112,167,37.3
7261,male,40,178.6,73.9,12,84,37.5
7262,male,50,177.1,71.2,21,72,40.5
7263,female,21,166.3,75.5,117,134,40.5
7264,female,38,169.9,53.9,47,163,38.8
7265,male,41,179.1,84.0,13,161,41.5
7266,male,61,187.2,85.3,21,89,38.0
7267,male,48,171.0,79.6,20,78,37.9
7268,male,61,166.8,71.8,55,161,39.4
7269,male,65,165.9,73.0,39,168,39.5
7270,female,41,176.0,66.8,56,123,38.9
7271,female,66,163.7,53.2,81,115,39.6
7272,female,27,175.3,67.8,16,117,41.0
7273,female,66,150.2,48.4,119,80,39.1
7274,male,66,180.2,98.4,98,182,41.5
7275,male,67,160.6,74.2,71,166,41.3
7276,male,19,167.2,76.1,73,169,40.2
7277,female,48,148.6,46.4,105,180,40.2
7278,female,42,161.4,63.0,17,166,40.3
7279,female,21,180.3,61.4,17,131,40.9
7280,male,68,173.9,86.1,32,102,40.7
7281,female,28,167.2,75.5,51,138,40.2
7282,male,34,172.4,87.0,48,109,40.7
7283,male,61,167.1,91.9,67,161,38.9
7284,male,19,166.5,71.5,73,80,39.2
7285,male,23,180.9,65.6,24,159,41.0
7286,male,26,175.2,77.1,96,172,37.4
7287,male,22,180.1,72.5,40,173,40.5
7288,female,37,163.5,73.4,49,89,40.0
7289,male,46,158.8,82.6,116,142,37.7
7290,male,38,165.9,65.8,86,116,38.9
7291,female,26,163.6,60.2,61,171,40.3
7292,male,45,168.5,75.2,91,110,40.3
7293,female,25,172.3,73.0,95,72,40.1
7294,female,48,156.8,65.0,6,137,37.7
7295,female,37,152.4,68.1,46,120,40.5
7296,male,44,172.7,95.2,108,77,37.6
7297,male,25,173.0,60.7,54,142,41.4
7298,female,38,152.0,54.2,35,127,37.7
7299,male,45,175.7,75.8,86,79,39.7
7300,male,40,176.6,91.0,52,117,40.5
7301,female,23,172.2,60.9,115,119,37.0
7302,female,20,169.1,73.9,91,180,40.2
7303,male,22,156.6,78.6,84,69,38.0
7304,female,26,172.8,72.2,30,103,37.8
7305,female,24,163.9,62.0,29,77,37.3
7306,female,21,170.4,72.1,105,131,37.9
7307,male,56,184.1,96.0,39,161,39.7
7308,male,22,172.5,84.2,115,83,41.5
7309,male,28,176.4,71.2,90,95,39.6
7310,female,32,160.2,49.2,77,160,39.7
7311,male,51,166.2,90.7,38,117,38.8
7312,female,30,163.6,83.3,49,130,37.2
7313,male,65,182.1,89.5,27,144,40.3
7314,male,24,175.2,75.6,110,178,37.4
7315,female,57,166.8,55.7,95,69,40.2
7316,male,23,175.4,82.5,78,166,40.8
7317,female,56,162.5,69.9,20,94,38.0
7318,male,67,188.9,73.1,8,113,40.5
7319,male,47,172.5,72.5,58,122,41.1
7320,female,39,169.5,86.7,99,82,39.5
7321,female,42,169.8,76.2,72,100,38.9
7322,female,45,157.9,70.6,115,169,39.5
7323,male,37,182.5,92.1,118,102,40.6
7324,male,56,177.2,86.5,57,114,39.8
7325,male,20,167.9,101.7,18,113,39.5
7326,female,22,178.5,79.4,84,92,38.8
7327,female,18,168.0,57.9,115,120,37.1
7328,female,32,158.3,66.1,87,97,37.7
7329,male,43,166.7,76.5,7,66,39.3
7330,male,20,162.3,81.4,46,66,39.9
7331,female,57,153.1,58.9,114,96,37.8
7332,male,58,171.7,75.5,71,76,40.1
7333,female,64,168.0,62.0,54,103,39.4
7334,male,59,166.0,71.8,24,115,40.0
7335,male,51,187.4,75.8,59,70,39.4
7336,female,69,158.8,76.6,70,79,38.9
7337,male,22,193.7,62.4,88,160,38.4
7338,male,48,188.8,96.3,57,111,37.7
7339,female,68,165.5,58.8,30,109,37.4
7340,female,30,162.3,76.0,23,109,40.9
7341,male,60,174.6,92.8,67,79,39.4
7342,female,18,156.6,58.0,118,74,41.4
7343,male,39,164.8,77.9,37,143,40.8
7344,female,32,164.1,79.1,115,161,37.5
7345,male,43,168.4,95.2,102,167,40.9
7346,male,35,169.3,82.4,32,175,40.5
7347,female,65,168.9,69.6,52,163,41.4
7348,male,26,170.4,74.4,57,76,41.0
7349,male,18,191.6,83.2,60,165,38.6
7350,female,60,162.8,51.0,53,99,39.9
7351,female,26,177.4,77.8,82,68,39.9
7352,male,40,176.2,93.6,67,74,41.2
7353,female,60,157.3,58.7,18,148,37.8
7354,female,62,166.6,68.2,119,107,39.0
7355,male,19,182.1,76.8,33,95,39.6
7356,male,31,177.1,95.5,57,95,37.0
7357,female,55,166.5,46.1,30,95,37.7
7358,female,57,169.5,79.8,37,84,39.9
7359,female,35,152.0,70.1,73,176,39.1
7360,male,33,167.7,58.1,110,137,38.2
7361,male,46,174.5,67.1,70,141,37.9
7362,male,61,176.9,92.2,77,101,40.4
7363,male,28,178.2,79.4,23,123,39.2
7364,male,23,176.4,93.2,95,169,38.3
7365,male,20,173.1,93.9,63,88,38.5
7366,male,31,174.5,70.9,95,181,40.4
7367,female,19,159.3,68.8,94,153,38.7
7368,female,49,161.1,57.6,105,123,38.8
7369,male,48,173.2,92.0,105,158,39.3
7370,male,28,176.4,91.5,82,152,37.3
7371,male,39,183.0,80.8,7,137,40.2
7372,female,20,165.4,65.0,62,93,37.4
7373,male,67,179.8,83.8,25,138,41.0
7374,female,48,164.9,73.8,50,142,39.4
7375,female,50,166.0,54.3,105,150,41.2
7376,female,41,173.0,43.9,44,109,38.8
7377,female,18,180.5,57.8,76,76,41.4
7378,female,61,155.6,62.8,74,182,39.7
7379,male,32,163.9,60.9,70,72,37.6
7380,male,54,170.8,74.0,61,124,39.5
7381,female,44,148.4,67.1,10,131,37.2
7382,male,55,171.5,77.3,63,90,39.0
7383,female,65,163.8,49.9,43,84,40.0
7384,female,44,165.6,63.9,79,145,37.6
7385,male,61,166.3,92.3,73,95,37.7
7386,male,29,176.1,90.6,78,141,40.4
7387,male,20,187.4,88.1,56,106,38.2
7388,male,47,181.2,77.5,115,114,40.8
7389,male,49,187.3,71.1,107,96,39.8
7390,female,40,164.2,69.8,42,70,39.5
7391,male,19,173.9,80.7,75,178,38.8
7392,male,24,166.6,88.0,104,179,41.3
7393,male,51,169.5,79.0,115,96,39.8
7394,female,49,173.9,46.9,86,96,37.4
7395,male,56,164.5,74.8,78,107,38.8
7396,female,49,169.2,67.2,61,96,37.6
7397,male,60,158.3,77.0,11,65,40.3
7398,male,60,186.0,83.2,40,169,38.1
7399,female,31,168.6,51.6,99,75,37.1
7400,male,20,179.0,85.8,54,76,41.5
7401,male,63,166.1,86.5,76,85,39.1
7402,female,49,169.8,66.5,44,85,37.2
7403,male,60,170.6,68.2,78,74,39.0
7404,female,53,159.9,71.4,44,73,38.2
7405,female,34,167.3,50.8,55,76,40.3
7406,female,65,160.8,59.2,96,96,37.0
7407,female,20,163.9,64.3,94,149,37.6
7408,female,27,148.7,55.3,24,82,38.6
7409,male,64,173.2,95.8,6,114,38.8
7410,male,57,175.9,95.6,114,169,39.2
7411,male,35,162.9,81.7,91,103,38.6
7412,female,20,153.9,67.9,27,133,38.8
7413,female,56,170.4,46.5,85,69,39.2
7414,female,27,166.6,79.7,45,172,41.2
7415,female,69,155.4,43.3,61,135,39.4
7416,male,26,172.8,69.1,25,120,38.9
7417,male,63,171.4,86.2,43,142,37.2
7418,female,63,161.9,68.0,30,169,37.7
7419,female,28,164.2,62.2,99,86,40.4
7420,male,50,159.3,82.9,76,161,41.3
7421,female,53,168.2,64.2,55,163,38.7
7422,female,43,169.3,70.3,75,157,41.3
7423,female,44,164.8,53.5,25,171,38.5
7424,male,55,171.2,77.5,62,143,41.3
7425,male,39,171.4,87.2,54,95,39.7
7426,female,43,172.5,78.2,27,156,37.1
7427,male,39,175.0,63.7,81,82,37.4
7428,female,22,156.5,70.7,46,72,41.4
7429,female,52,164.0,80.9,46,97,38.4
7430,male,19,180.2,59.3,96,173,37.1
7431,female,52,166.6,66.6,44,79,37.4
7432,female,26,155.4,80.6,31,71,39.4
7433,male,68,165.5,56.3,100,99,38.0
7434,female,68,162.6,62.3,24,178,40.4
7435,female,66,166.5,76.6,66,100,41.0
7436,female,35,157.4,43.1,17,104,38.6
7437,male,60,159.4,108.6,46,165,40.1
7438,female,29,164.3,72.9,70,141,40.3
7439,male,20,179.7,84.3,47,105,39.1
7440,female,35,152.3,70.1,87,169,38.2
7441,female,55,153.2,45.8,53,75,40.4
7442,female,24,161.3,56.6,83,179,37.2
7443,female,50,173.3,71.5,95,178,37.4
7444,male,23,179.9,79.3,16,164,37.5
7445,male,35,187.9,108.6,44,151,38.4
7446,female,62,163.4,67.9,78,115,38.3
7447,female,39,164.1,53.3,96,87,38.4
7448,female,68,168.0,68.5,72,110,37.4
7449,female,56,169.2,72.5,8,164,38.9
7450,female,68,155.2,68.6,96,177,39.2
7451,female,26,163.5,70.4,46,68,41.0
7452,female,52,148.9,47.7,112,106,41.2
7453,female,40,168.7,87.6,97,172,38.5
7454,male,29,184.9,93.0,16,98,41.3
7455,male,69,184.4,72.9,117,110,39.1
7456,male,41,179.6,83.0,26,71,40.8
7457,female,67,160.4,61.0,72,101,37.0
7458,female,57,171.8,61.2,93,84,37.4
7459,female,26,156.8,72.8,118,163,38.9
7460,male,30,174.5,79.9,76,93,38.8
7461,female,57,169.0,58.5,97,161,39.1
7462,male,59,187.5,75.1,75,100,38.2
7463,female,34,155.8,77.6,12,135,39.6
7464,male,24,176.9,75.7,22,120,40.3
7465,male,34,175.7,78.9,94,160,37.6
7466,male,67,162.1,62.7,64,69,39.5
7467,female,41,172.1,77.2,77,121,38.1
7468,male,19,187.8,71.4,65,79,41.0
7469,female,52,154.3,54.3,104,128,41.1
7470,female,45,170.9,54.4,35,182,40.2
7471,female,36,165.4,57.6,117,173,37.8
7472,female,50,160.1,59.8,10,181,41.3
7473,female,38,152.2,67.2,104,109,40.3
7474,male,27,167.7,84.9,83,118,37.5
7475,female,63,161.9,63.4,22,167,39.6
7476,female,62,164.1,62.4,117,66,39.8
7477,female,26,151.9,56.2,58,120,39.7
7478,female,55,160.1,60.4,44,104,39.4
7479,female,23,166.4,89.3,55,164,37.3
7480,male,68,165.4,69.0,112,65,37.9
7481,male,59,190.2,79.2,78,80,41.2
7482,female,52,173.1,50.0,76,70,40.5
7483,male,35,170.7,79.2,93,136,39.5
7484,male,36,185.9,90.6,102,144,39.6
7485,female,22,155.9,78.6,40,168,38.3
7486,male,42,182.4,82.1,10,111,38.5
7487,female,28,167.3,67.2,27,140,37.6
7488,male,27,172.7,69.0,52,70,41.2
7489,male,34,177.5,98.9,104,165,40.0
7490,male,53,180.6,85.5,24,112,38.2
7491,female,43,161.9,61.2,65,66,40.2
7492,male,48,176.4,60.1,91,168,40.8
7493,male,49,177.1,77.2,59,139,40.2
7494,female,38,168.6,55.9,91,125,38.3
7495,female,35,166.1,65.0,40,75,38.0
7496,male,35,162.9,65.0,114,74,37.5
7497,female,18,165.1,62.1,49,162,38.8
7498,male,31,167.6,81.9,90,139,41.2
7499,male,25,179.5,65.4,91,170,37.9
7500,female,19,166.2,46.4,46,162,39.2
7501,female,68,162.9,75.6,77,139,37.0
7502,female,32,150.6,54.9,33,163,40.8
7503,male,51,175.6,90.6,25,126,39.8
7504,female,53,144.7,75.5,106,180,38.4
7505,male,18,169.9,85.6,66,72,37.6
7506,female,68,167.1,51.8,41,74,39.8
7507,male,38,158.6,76.8,41,160,39.4
7508,female,59,164.2,71.7,34,116,41.4
7509,male,18,179.0,77.1,71,159,39.1
7510,female,49,163.2,61.5,37,183,37.7
7511,male,37,185.1,98.3,118,68,40.8
7512,female,64,161.6,67.1,65,67,41.0
7513,female,53,169.4,57.1,52,109,37.5
7514,male,56,178.1,81.5,107,174,40.7
7515,female,47,170.8,70.6,47,94,38.2
7516,male,24,161.1,85.1,84,139,39.4
7517,male,39,177.9,81.6,32,111,39.7
7518,female,67,158.1,62.0,24,98,41.0
7519,male,62,168.5,85.9,47,131,37.7
7520,female,27,156.8,67.9,78,183,37.1
7521,female,25,158.4,72.6,119,121,39.7
7522,male,44,170.3,81.8,32,170,39.8
7523,female,27,164.8,46.3,113,85,41.3
7524,male,31,179.5,65.0,104,105,37.4
7525,male,63,173.7,67.4,12,139,38.8
7526,female,69,179.8,58.9,107,139,40.2
7527,female,28,167.6,65.8,92,152,39.5
7528,male,23,168.3,93.5,69,117,41.3
7529,male,38,179.4,99.7,21,163,37.4
7530,female,50,176.4,67.0,64,104,37.7
7531,female,36,164.5,50.3,24,141,39.8
7532,female,56,161.0,67.7,17,153,39.8
7533,female,41,165.7,58.8,17,133,39.1
7534,male,35,169.9,92.4,109,184,40.3
7535,female,52,146.6,45.0,35,181,38.5
7536,male,69,182.9,91.5,26,138,38.2
7537,male,60,184.3,61.7,19,166,37.8
7538,female,54,166.9,65.4,83,180,39.7
7539,male,36,191.3,71.0,102,162,40.6
7540,female,41,163.1,82.2,51,132,37.1
7541,male,51,168.6,76.9,40,153,37.7
7542,female,39,164.0,75.0,100,177,40.8
7543,male,21,172.1,74.8,17,163,37.1
7544,male,27,191.2,79.7,88,86,37.2
7545,female,19,173.9,66.6,29,87,39.3
7546,female,25,166.3,80.4,57,88,38.7
7547,male,50,182.0,80.7,90,138,40.5
7548,male,55,165.1,89.1,71,131,39.9
7549,female,60,167.6,76.7,45,75,37.8
7550,male,45,167.5,61.0,33,124,38.5
7551,female,27,157.7,63.7,45,98,37.4
7552,male,62,181.3,56.9,72,80,37.4
7553,female,18,157.3,60.4,86,90,41.4
7554,male,51,178.7,85.7,58,179,37.2
7555,female,20,168.0,62.3,44,107,37.8
7556,female,26,154.1,73.1,25,83,38.8
7557,male,22,165.7,95.4,99,92,39.7
7558,female,59,172.6,79.9,102,112,41.3
7559,male,27,173.1,51.3,21,166,38.7
7560,female,29,165.2,71.0,94,116,37.8
7561,female,35,168.1,73.2,93,149,39.2
7562,female,38,153.8,71.9,8,175,40.5
7563,male,38,169.5,83.8,64,145,38.2
7564,female,18,171.9,62.9,107,114,37.8
7565,male,20,154.7,86.0,96,175,40.2
7566,female,22,168.8,58.1,42,106,39.3
7567,male,42,173.0,86.3,70,145,40.1
7568,male,66,174.1,64.6,56,118,38.6
7569,male,25,185.8,92.9,71,136,40.7
